name,smiles,inchi,mass,Ethyl,Aldehydes,Carbonyl,Peroxide,Pan
PEBQONE,CCC1=CC(=O)C=CC1=O,"InChI=1S/C8H8O2/c1-2-6-5-7(9)3-4-8(6)10/h3-5H,2H2,1H3",136.1479,6,0,2,0,0
C7OHCO2CO3,CCC(=CC(=O)O[O])C(=O)C(O)C=O,"InChI=1S/C8H9O6/c1-2-5(3-7(11)14-13)8(12)6(10)4-9/h3-4,6,10H,2H2,1H3",201.1535,6,1,2,1,0
PEBQO2,[O]OCC(=O)C=C(CC)C(=O)CO.O=C1CCC(=O)C(=C1)C,"InChI=1S/C8H11O5.C7H8O2/c1-2-6(8(11)4-9)3-7(10)5-13-12;1-5-4-6(8)2-3-7(5)9/h3,9H,2,4-5H2,1H3;4H,2-3H2,1H3",311.3072,12,0,4,1,0
PEBQO,[O]CC(=O)C=C(CC)C(=O)CO.O=C1CCC(=O)C(=C1)C,"InChI=1S/C8H11O4.C7H8O2/c1-2-6(8(12)5-10)3-7(11)4-9;1-5-4-6(8)2-3-7(5)9/h3,10H,2,4-5H2,1H3;4H,2-3H2,1H3",295.3078,12,0,4,0,0
PEBQOOH,OOCC(=O)C=C(CC)C(=O)CO.O=C1CCC(=O)C(=C1)C,"InChI=1S/C8H12O5.C7H8O2/c1-2-6(8(11)4-9)3-7(10)5-13-12;1-5-4-6(8)2-3-7(5)9/h3,9,12H,2,4-5H2,1H3;4H,2-3H2,1H3",312.3151,12,0,4,1,0
PEBQOH,OCC(=O)C=C(CC)C(=O)CO.O=C1CCC(=O)C(=C1)C,"InChI=1S/C8H12O4.C7H8O2/c1-2-6(8(12)5-10)3-7(11)4-9;1-5-4-6(8)2-3-7(5)9/h3,9-10H,2,4-5H2,1H3;4H,2-3H2,1H3",296.3157,12,0,4,0,0
PEBQCO,O=CC(=O)C=C(CC)C(=O)CO.O=C1CCC(=O)C(=C1)C,"InChI=1S/C8H10O4.C7H8O2/c1-2-6(8(12)5-10)3-7(11)4-9;1-5-4-6(8)2-3-7(5)9/h3-4,10H,2,5H2,1H3;4H,2-3H2,1H3",294.2998,12,1,4,0,0
C7OHO2CO3H,CCC(=CC(=O)OO)C(=O)C(O)C=O,"InChI=1S/C8H10O6/c1-2-5(3-7(11)14-13)8(12)6(10)4-9/h3-4,6,10,13H,2H2,1H3",202.1614,6,1,2,1,0
C7OHCO2PAN,O=CC(O)C(=O)C(=CC(=O)OON(=O)=O)CC,"InChI=1S/C8H9NO8/c1-2-5(8(13)6(11)4-10)3-7(12)16-17-9(14)15/h3-4,6,11H,2H2,1H3",247.1590,6,1,2,2,1
C6ETCO4DB,O=CC(=O)C=C(CC)C(=O)C=O,"InChI=1S/C8H8O4/c1-2-6(8(12)5-10)3-7(11)4-9/h3-5H,2H2,1H3",168.1467,6,2,2,0,0
C7CO2DBCO3,O=CC(=O)C=C(CC)C(=O)O[O],"InChI=1S/C7H7O5/c1-2-5(7(10)12-11)3-6(9)4-8/h3-4H,2H2,1H3",171.1275,5,1,2,1,0
C7CO2DBPAN,O=CC(=O)C=C(CC)C(=O)OON(=O)=O,"InChI=1S/C7H7NO7/c1-2-5(3-6(10)4-9)7(11)14-15-8(12)13/h3-4H,2H2,1H3",217.1330,5,1,2,2,1
C7CO2DCO3H,O=CC(=O)C=C(CC)C(=O)OO,"InChI=1S/C7H8O5/c1-2-5(7(10)12-11)3-6(9)4-8/h3-4,11H,2H2,1H3",172.1354,5,1,2,1,0
NPEBQO2,[O]OC1C(=O)C=C(CC)C(=O)C1ON(=O)=O,"InChI=1S/C8H8NO7/c1-2-4-3-5(10)7(16-14)8(6(4)11)15-9(12)13/h3,7-8H,2H2,1H3",230.1516,7,0,2,1,0
NPEBQO,CCC1=CC(=O)C([O])C(ON(=O)=O)C1=O,"InChI=1S/C8H8NO6/c1-2-4-3-5(10)7(12)8(6(4)11)15-9(13)14/h3,7-8H,2H2,1H3",214.1522,7,0,2,0,0
NPEBQOOH,OOC1C(=O)C=C(CC)C(=O)C1ON(=O)=O,"InChI=1S/C8H9NO7/c1-2-4-3-5(10)7(16-14)8(6(4)11)15-9(12)13/h3,7-8,14H,2H2,1H3",231.1596,7,0,2,1,0
EBZPOXMUC,CCC(=O)C=CC1OC1C=O,"InChI=1S/C8H10O3/c1-2-6(10)3-4-7-8(5-9)11-7/h3-5,7-8H,2H2,1H3",154.1632,6,1,1,0,0
C715CO2O2,[O]OC(C=O)C=CC(=O)CC,"InChI=1S/C7H9O4/c1-2-6(9)3-4-7(5-8)11-10/h3-5,7H,2H2,1H3",157.1440,5,1,1,1,0
EBZMUCO2,CCC(=O)C(O[O])C(O)C1OC1C=O,"InChI=1S/C8H11O6/c1-2-4(10)7(14-12)6(11)8-5(3-9)13-8/h3,5-8,11H,2H2,1H3",203.1693,7,1,1,1,0
EBZMUCCO3,CCC(=O)C=CC1OC1C(=O)O[O],"InChI=1S/C8H9O5/c1-2-5(9)3-4-6-7(12-6)8(10)13-11/h3-4,6-7H,2H2,1H3",185.1541,6,0,2,1,0
EBZMUCO,CCC(=O)C([O])C(O)C1OC1C=O,"InChI=1S/C8H11O5/c1-2-4(10)6(11)7(12)8-5(3-9)13-8/h3,5-8,12H,2H2,1H3",187.1699,7,1,1,0,0
EBZMUCNO3,O=CC1OC1C(O)C(ON(=O)=O)C(=O)CC,"InChI=1S/C8H11NO7/c1-2-4(11)7(16-9(13)14)6(12)8-5(3-10)15-8/h3,5-8,12H,2H2,1H3",233.1754,7,1,1,0,0
EBZMUCOOH,CCC(=O)C(OO)C(O)C1OC1C=O,"InChI=1S/C8H12O6/c1-2-4(10)7(14-12)6(11)8-5(3-9)13-8/h3,5-8,11-12H,2H2,1H3",204.1773,7,1,1,1,0
EBZMUCOH,CCC(=O)C(O)C(O)C1OC1C=O,"InChI=1S/C8H12O5/c1-2-4(10)6(11)7(12)8-5(3-9)13-8/h3,5-8,11-12H,2H2,1H3",188.1779,7,1,1,0,0
EBZMUCCO,CCC(=O)C(=O)C(O)C1OC1C=O,"InChI=1S/C8H10O5/c1-2-4(10)6(11)7(12)8-5(3-9)13-8/h3,5,7-8,12H,2H2,1H3",186.1620,7,1,2,0,0
EBZMUCPAN,CCC(=O)C=CC1OC1C(=O)OON(=O)=O,"InChI=1S/C8H9NO7/c1-2-5(10)3-4-6-7(14-6)8(11)15-16-9(12)13/h3-4,6-7H,2H2,1H3",231.1596,6,0,2,2,1
EBZMUCCO3H,CCC(=O)C=CC1OC1C(=O)OO,"InChI=1S/C8H10O5/c1-2-5(9)3-4-6-7(12-6)8(10)13-11/h3-4,6-7,11H,2H2,1H3",186.1620,6,0,2,1,0
EBZMUCCO2H,CCC(=O)C=CC1OC1C(=O)O,"InChI=1S/C8H10O4/c1-2-5(9)3-4-6-7(12-6)8(10)11/h3-4,6-7H,2H2,1H3,(H,10,11)",170.1626,6,0,2,0,0
C715CO2O,O=CC([O])C=CC(=O)CC,"InChI=1S/C7H9O3/c1-2-6(9)3-4-7(10)5-8/h3-5,7H,2H2,1H3",141.1446,5,1,1,0,0
C715CO2OOH,OOC(C=O)C=CC(=O)CC,"InChI=1S/C7H10O4/c1-2-6(9)3-4-7(5-8)11-10/h3-5,7,10H,2H2,1H3",158.1519,5,1,1,1,0
C715CO2OH,O=CC(O)C=CC(=O)CC,"InChI=1S/C7H10O3/c1-2-6(9)3-4-7(10)5-8/h3-5,7,10H,2H2,1H3",142.1525,5,1,1,0,0
EBENZO,CCc1ccccc1[O],"InChI=1S/C8H9O/c1-2-7-5-3-4-6-8(7)9/h3-6H,2H2,1H3",121.1565,8,0,0,0,0
EBENZOLO2,[O]OC1(O)C=CC2(CC)OOC1C2O,"InChI=1S/C8H11O6/c1-2-7-3-4-8(10,13-11)6(5(7)9)12-14-7/h3-6,9-10H,2H2,1H3",203.1693,7,0,0,3,0
EBENZOLO,CCC12OOC(C2O)C([O])(O)C=C1,"InChI=1S/C8H11O5/c1-2-7-3-4-8(10,11)6(5(7)9)12-13-7/h3-6,9-10H,2H2,1H3",187.1699,7,0,0,2,0
EBENZOLOOH,OOC1(O)C=CC2(CC)OOC1C2O,"InChI=1S/C8H12O6/c1-2-7-3-4-8(10,13-11)6(5(7)9)12-14-7/h3-6,9-11H,2H2,1H3",204.1773,7,0,0,3,0
EBENZOLOH,CCC12OOC(C2O)C(O)(O)C=C1,"InChI=1S/C8H12O5/c1-2-7-3-4-8(10,11)6(5(7)9)12-13-7/h3-6,9-11H,2H2,1H3",188.1779,7,0,0,2,0
NEBNZOLO2,CCC12OOC(C2ON(=O)=O)C(O)(O[O])C=C1,"InChI=1S/C8H10NO8/c1-2-7-3-4-8(10,16-13)6(15-17-7)5(7)14-9(11)12/h3-6,10H,2H2,1H3",248.1669,7,0,0,3,0
NEBNZOLO,CCC12OOC(C2ON(=O)=O)C([O])(O)C=C1,"InChI=1S/C8H10NO7/c1-2-7-3-4-8(10,11)6(15-16-7)5(7)14-9(12)13/h3-6,10H,2H2,1H3",232.1675,7,0,0,2,0
NEBNZOLOOH,CCC12OOC(C2ON(=O)=O)C(O)(OO)C=C1,"InChI=1S/C8H11NO8/c1-2-7-3-4-8(10,16-13)6(15-17-7)5(7)14-9(11)12/h3-6,10,13H,2H2,1H3",249.1748,7,0,0,3,0
NEBNZOLOH,CCC12OOC(C2ON(=O)=O)C(O)(O)C=C1,"InChI=1S/C8H11NO7/c1-2-7-3-4-8(10,11)6(15-16-7)5(7)14-9(12)13/h3-6,10-11H,2H2,1H3",233.1754,7,0,0,2,0
EBNZOHNO2,CCc1cccc(N(=O)=O)c1O,"InChI=1S/C8H9NO3/c1-2-6-4-3-5-7(8(6)10)9(11)12/h3-5,10H,2H2,1H3",167.1620,8,0,0,0,0
NEBZPHO2,CCC1=CC2OOC(N(=O)=O)(C2O)C1(O)O[O],"InChI=1S/C8H10NO8/c1-2-4-3-5-6(10)7(9(12)13,17-15-5)8(4,11)16-14/h3,5-6,10-11H,2H2,1H3",248.1669,7,0,0,3,0
PBZBIPERO2,CCCC12OOC(C(O[O])C=C1)C2O,"InChI=1S/C9H13O5/c1-2-4-9-5-3-6(12-11)7(8(9)10)13-14-9/h3,5-8,10H,2,4H2,1H3",201.1965,8,0,0,3,0
PBZBIPERO,CCCC12OOC(C2O)C([O])C=C1,"InChI=1S/C9H13O4/c1-2-4-9-5-3-6(10)7(8(9)11)12-13-9/h3,5-8,11H,2,4H2,1H3",185.1971,8,0,0,2,0
PBZBPERNO3,CCCC12C=CC(ON(=O)=O)C(OO1)C2O,"InChI=1S/C9H13NO6/c1-2-4-9-5-3-6(14-10(12)13)7(8(9)11)15-16-9/h3,5-8,11H,2,4H2,1H3",231.2026,8,0,0,2,0
PBZBPEROOH,CCCC12OOC(C(OO)C=C1)C2O,"InChI=1S/C9H14O5/c1-2-4-9-5-3-6(12-11)7(8(9)10)13-14-9/h3,5-8,10-11H,2,4H2,1H3",202.2045,8,0,0,3,0
PBZBPER2OH,CCCC12OOC(C2O)C(O)C=C1,"InChI=1S/C9H14O4/c1-2-4-9-5-3-6(10)7(8(9)11)12-13-9/h3,5-8,10-11H,2,4H2,1H3",186.2051,8,0,0,2,0
PBZOBPEROH,CCCC12OOC(C2O)C(=O)C=C1,"InChI=1S/C9H12O4/c1-2-4-9-5-3-6(10)7(8(9)11)12-13-9/h3,5,7-8,11H,2,4H2,1H3",184.1892,8,0,1,2,0
PBZPERO2,CCCC1=CC(O[O])C=CC1O,"InChI=1S/C9H13O3/c1-2-3-7-6-8(12-11)4-5-9(7)10/h4-6,8-10H,2-3H2,1H3",169.1977,7,0,0,1,0
PBZPERO,CCCC1=CC([O])C=CC1O,"InChI=1S/C9H13O2/c1-2-3-7-6-8(10)4-5-9(7)11/h4-6,8-9,11H,2-3H2,1H3",153.1983,7,0,0,0,0
PBZPERNO3,CCCC1=CC(C=CC1O)ON(=O)=O,"InChI=1S/C9H13NO4/c1-2-3-7-6-8(14-10(12)13)4-5-9(7)11/h4-6,8-9,11H,2-3H2,1H3",199.2038,7,0,0,0,0
PBZPEROOH,CCCC1=CC(OO)C=CC1O,"InChI=1S/C9H14O3/c1-2-3-7-6-8(12-11)4-5-9(7)10/h4-6,8-11H,2-3H2,1H3",170.2057,7,0,0,1,0
PBZPER2OH,CCCC1=CC(O)C=CC1O,"InChI=1S/C9H14O2/c1-2-3-7-6-8(10)4-5-9(7)11/h4-6,8-11H,2-3H2,1H3",154.2063,7,0,0,0,0
PB3O2OH,CCCC1=CC(=O)C=CC1O,"InChI=1S/C9H12O2/c1-2-3-7-6-8(10)4-5-9(7)11/h4-6,9,11H,2-3H2,1H3",152.1904,7,0,1,0,0
C7DCCO2,CCCC(=O)C=CC(=O)[O],"InChI=1S/C7H9O3/c1-2-3-6(8)4-5-7(9)10/h4-5H,2-3H2,1H3",141.1446,5,0,2,0,0
C6OCCOHCO2,CCCC(O[O])C(O)C=O,"InChI=1S/C6H11O4/c1-2-3-6(10-9)5(8)4-7/h4-6,8H,2-3H2,1H3",147.1491,5,1,0,1,0
C6O132OH,CCCC(=O)C(O)C=O,"InChI=1S/C6H10O3/c1-2-3-5(8)6(9)4-7/h4,6,9H,2-3H2,1H3",130.1418,5,1,1,0,0
PBFUO2,CCCC1OC(=O)C(O[O])C1O,"InChI=1S/C7H11O5/c1-2-3-4-5(8)6(12-10)7(9)11-4/h4-6,8H,2-3H2,1H3",175.1592,6,0,1,1,0
PBFUONE,CCCC1OC(=O)C=C1,"InChI=1S/C7H10O2/c1-2-3-6-4-5-7(8)9-6/h4-6H,2-3H2,1H3",126.1531,5,0,1,0,0
PBFUO,CCCC1OC(=O)C([O])C1O,"InChI=1S/C7H11O4/c1-2-3-4-5(8)6(9)7(10)11-4/h4-6,8H,2-3H2,1H3",159.1598,6,0,1,0,0
PBFUOOH,CCCC1OC(=O)C(OO)C1O,"InChI=1S/C7H12O5/c1-2-3-4-5(8)6(12-10)7(9)11-4/h4-6,8,10H,2-3H2,1H3",176.1672,6,0,1,1,0
PBFUOH,CCCC1OC(=O)C(O)C1O,"InChI=1S/C7H12O4/c1-2-3-4-5(8)6(9)7(10)11-4/h4-6,8-9H,2-3H2,1H3",160.1678,6,0,1,0,0
PBFUCO,CCCC1OC(=O)C(=O)C1O,"InChI=1S/C7H10O4/c1-2-3-4-5(8)6(9)7(10)11-4/h4-5,8H,2-3H2,1H3",158.1519,6,0,2,0,0
C6OCCOHCO,CCCC([O])C(O)C=O,"InChI=1S/C6H11O3/c1-2-3-5(8)6(9)4-7/h4-6,9H,2-3H2,1H3",131.1497,5,1,0,0,0
C6OCCOHNO3,CCCC(ON(=O)=O)C(O)C=O,"InChI=1S/C6H11NO5/c1-2-3-6(5(9)4-8)12-7(10)11/h4-6,9H,2-3H2,1H3",177.1552,5,1,0,0,0
C6OCCOHOOH,CCCC(OO)C(O)C=O,"InChI=1S/C6H12O4/c1-2-3-6(10-9)5(8)4-7/h4-6,8-9H,2-3H2,1H3",148.1571,5,1,0,1,0
C6OCCOHCOH,CCCC(O)C(O)C=O,"InChI=1S/C6H12O3/c1-2-3-5(8)6(9)4-7/h4-6,8-9H,2-3H2,1H3",132.1577,5,1,0,0,0
C5O45OHCO3,CCCC(=O)C(O)C(=O)O[O],"InChI=1S/C6H9O5/c1-2-3-4(7)5(8)6(9)11-10/h5,8H,2-3H2,1H3",161.1327,5,0,2,1,0
C5O5OHCO3H,CCCC(=O)C(O)C(=O)OO,"InChI=1S/C6H10O5/c1-2-3-4(7)5(8)6(9)11-10/h5,8,10H,2-3H2,1H3",162.1406,5,0,2,1,0
C5O45OHPAN,CCCC(=O)C(O)C(=O)OON(=O)=O,"InChI=1S/C6H9NO7/c1-2-3-4(8)5(9)6(10)13-14-7(11)12/h5,9H,2-3H2,1H3",207.1382,5,0,2,2,1
C6CONO3O2,CCCC(O[O])C(C=O)ON(=O)=O,"InChI=1S/C6H10NO6/c1-2-3-5(13-11)6(4-8)12-7(9)10/h4-6H,2-3H2,1H3",192.1467,5,1,0,1,0
NPBFUO2,CCCC1OC(=O)C(O[O])C1ON(=O)=O,"InChI=1S/C7H10NO7/c1-2-3-4-5(14-8(10)11)6(15-12)7(9)13-4/h4-6H,2-3H2,1H3",220.1568,6,0,1,1,0
NPBFUO,CCCC1OC(=O)C([O])C1ON(=O)=O,"InChI=1S/C7H10NO6/c1-2-3-4-6(14-8(11)12)5(9)7(10)13-4/h4-6H,2-3H2,1H3",204.1574,6,0,1,0,0
NPBFUOOH,CCCC1OC(=O)C(OO)C1ON(=O)=O,"InChI=1S/C7H11NO7/c1-2-3-4-5(14-8(10)11)6(15-12)7(9)13-4/h4-6,12H,2-3H2,1H3",221.1647,6,0,1,1,0
C6CONO3O,CCCC([O])C(C=O)ON(=O)=O,"InChI=1S/C6H10NO5/c1-2-3-5(9)6(4-8)12-7(10)11/h4-6H,2-3H2,1H3",176.1473,5,1,0,0,0
C6ONO3OOH,CCCC(OO)C(C=O)ON(=O)=O,"InChI=1S/C6H11NO6/c1-2-3-5(13-11)6(4-8)12-7(9)10/h4-6,11H,2-3H2,1H3",193.1546,5,1,0,1,0
PPRBQONE,CCCC1=CC(=O)C=CC1=O,"InChI=1S/C9H10O2/c1-2-3-7-6-8(10)4-5-9(7)11/h4-6H,2-3H2,1H3",150.1745,7,0,2,0,0
PPRBQO2,CCCC(=CC(=O)CO[O])C(=O)CO.O=C1CCC(=O)C(=C1)C,"InChI=1S/C9H13O5.C7H8O2/c1-2-3-7(9(12)5-10)4-8(11)6-14-13;1-5-4-6(8)2-3-7(5)9/h4,10H,2-3,5-6H2,1H3;4H,2-3H2,1H3",325.3337,13,0,4,1,0
PPRBQO,CCCC(=CC(=O)C[O])C(=O)CO.O=C1CCC(=O)C(=C1)C,"InChI=1S/C9H13O4.C7H8O2/c1-2-3-7(9(13)6-11)4-8(12)5-10;1-5-4-6(8)2-3-7(5)9/h4,11H,2-3,5-6H2,1H3;4H,2-3H2,1H3",309.3343,13,0,4,0,0
PPRBQOOH,CCCC(=CC(=O)COO)C(=O)CO.O=C1CCC(=O)C(=C1)C,"InChI=1S/C9H14O5.C7H8O2/c1-2-3-7(9(12)5-10)4-8(11)6-14-13;1-5-4-6(8)2-3-7(5)9/h4,10,13H,2-3,5-6H2,1H3;4H,2-3H2,1H3",326.3417,13,0,4,1,0
PPRBQOH,CCCC(=CC(=O)CO)C(=O)CO.O=C1CCC(=O)C(=C1)C,"InChI=1S/C9H14O4.C7H8O2/c1-2-3-7(9(13)6-11)4-8(12)5-10;1-5-4-6(8)2-3-7(5)9/h4,10-11H,2-3,5-6H2,1H3;4H,2-3H2,1H3",310.3423,13,0,4,0,0
PPRBQCO,CCCC(=CC(=O)C=O)C(=O)CO.O=C1CCC(=O)C(=C1)C,"InChI=1S/C9H12O4.C7H8O2/c1-2-3-7(9(13)6-11)4-8(12)5-10;1-5-4-6(8)2-3-7(5)9/h4-5,11H,2-3,6H2,1H3;4H,2-3H2,1H3",308.3264,13,1,4,0,0
C8CO2OHCO3,CCCC(=CC(=O)O[O])C(=O)C(O)C=O,"InChI=1S/C9H11O6/c1-2-3-6(4-8(12)15-14)9(13)7(11)5-10/h4-5,7,11H,2-3H2,1H3",215.1800,7,1,2,1,0
C8OHCO2PAN,CCCC(=CC(=O)OON(=O)=O)C(=O)C(O)C=O,"InChI=1S/C9H11NO8/c1-2-3-6(9(14)7(12)5-11)4-8(13)17-18-10(15)16/h4-5,7,12H,2-3H2,1H3",261.1855,7,1,2,2,1
C8OHO2CO3H,CCCC(=CC(=O)OO)C(=O)C(O)C=O,"InChI=1S/C9H12O6/c1-2-3-6(4-8(12)15-14)9(13)7(11)5-10/h4-5,7,11,14H,2-3H2,1H3",216.1880,7,1,2,1,0
NPPRBQO2,CCCC1=CC(=O)C(O[O])C(ON(=O)=O)C1=O,"InChI=1S/C9H10NO7/c1-2-3-5-4-6(11)8(17-15)9(7(5)12)16-10(13)14/h4,8-9H,2-3H2,1H3",244.1782,8,0,2,1,0
NPPRBQO,CCCC1=CC(=O)C([O])C(ON(=O)=O)C1=O,"InChI=1S/C9H10NO6/c1-2-3-5-4-6(11)8(13)9(7(5)12)16-10(14)15/h4,8-9H,2-3H2,1H3",228.1788,8,0,2,0,0
NPPRBQOOH,CCCC1=CC(=O)C(OO)C(ON(=O)=O)C1=O,"InChI=1S/C9H11NO7/c1-2-3-5-4-6(11)8(17-15)9(7(5)12)16-10(13)14/h4,8-9,15H,2-3H2,1H3",245.1861,8,0,2,1,0
C6PRCO4DB,CCCC(=CC(=O)C=O)C(=O)C=O,"InChI=1S/C9H10O4/c1-2-3-7(9(13)6-11)4-8(12)5-10/h4-6H,2-3H2,1H3",182.1733,7,2,2,0,0
C8CO2DBCO3,CCCC(=CC(=O)C=O)C(=O)O[O],"InChI=1S/C8H9O5/c1-2-3-6(8(11)13-12)4-7(10)5-9/h4-5H,2-3H2,1H3",185.1541,6,1,2,1,0
C8CO2DBPAN,CCCC(=CC(=O)C=O)C(=O)OON(=O)=O,"InChI=1S/C8H9NO7/c1-2-3-6(4-7(11)5-10)8(12)15-16-9(13)14/h4-5H,2-3H2,1H3",231.1596,6,1,2,2,1
C8CO2DCO3H,CCCC(=CC(=O)C=O)C(=O)OO,"InChI=1S/C8H10O5/c1-2-3-6(8(11)13-12)4-7(10)5-9/h4-5,12H,2-3H2,1H3",186.1620,6,1,2,1,0
PBZMUCCO3,CCCC(=O)C=CC1OC1C(=O)O[O],"InChI=1S/C9H11O5/c1-2-3-6(10)4-5-7-8(13-7)9(11)14-12/h4-5,7-8H,2-3H2,1H3",199.1806,7,0,2,1,0
PBZMUCO2,CCCC(=O)C(O[O])C(O)C1OC1C=O,"InChI=1S/C9H13O6/c1-2-3-5(11)8(15-13)7(12)9-6(4-10)14-9/h4,6-9,12H,2-3H2,1H3",217.1959,8,1,1,1,0
C815CO2O2,CCCC(=O)C=CC(O[O])C=O,"InChI=1S/C8H11O4/c1-2-3-7(10)4-5-8(6-9)12-11/h4-6,8H,2-3H2,1H3",171.1705,6,1,1,1,0
PBZMUCO,CCCC(=O)C([O])C(O)C1OC1C=O,"InChI=1S/C9H13O5/c1-2-3-5(11)7(12)8(13)9-6(4-10)14-9/h4,6-9,13H,2-3H2,1H3",201.1965,8,1,1,0,0
PBZMUCNO3,CCCC(=O)C(ON(=O)=O)C(O)C1OC1C=O,"InChI=1S/C9H13NO7/c1-2-3-5(12)8(17-10(14)15)7(13)9-6(4-11)16-9/h4,6-9,13H,2-3H2,1H3",247.2020,8,1,1,0,0
PBZMUCOOH,CCCC(=O)C(OO)C(O)C1OC1C=O,"InChI=1S/C9H14O6/c1-2-3-5(11)8(15-13)7(12)9-6(4-10)14-9/h4,6-9,12-13H,2-3H2,1H3",218.2039,8,1,1,1,0
PBZMUCOH,CCCC(=O)C(O)C(O)C1OC1C=O,"InChI=1S/C9H14O5/c1-2-3-5(11)7(12)8(13)9-6(4-10)14-9/h4,6-9,12-13H,2-3H2,1H3",202.2045,8,1,1,0,0
PBZMUCCO,CCCC(=O)C(=O)C(O)C1OC1C=O,"InChI=1S/C9H12O5/c1-2-3-5(11)7(12)8(13)9-6(4-10)14-9/h4,6,8-9,13H,2-3H2,1H3",200.1886,8,1,2,0,0
PBZMUCCO3H,CCCC(=O)C=CC1OC1C(=O)OO,"InChI=1S/C9H12O5/c1-2-3-6(10)4-5-7-8(13-7)9(11)14-12/h4-5,7-8,12H,2-3H2,1H3",200.1886,7,0,2,1,0
PBZMUCCO2H,CCCC(=O)C=CC1OC1C(=O)O,"InChI=1S/C9H12O4/c1-2-3-6(10)4-5-7-8(13-7)9(11)12/h4-5,7-8H,2-3H2,1H3,(H,11,12)",184.1892,7,0,2,0,0
PBZMUCPAN,CCCC(=O)C=CC1OC1C(=O)OON(=O)=O,"InChI=1S/C9H11NO7/c1-2-3-6(11)4-5-7-8(15-7)9(12)16-17-10(13)14/h4-5,7-8H,2-3H2,1H3",245.1861,7,0,2,2,1
C815CO2O,CCCC(=O)C=CC([O])C=O,"InChI=1S/C8H11O3/c1-2-3-7(10)4-5-8(11)6-9/h4-6,8H,2-3H2,1H3",155.1711,6,1,1,0,0
C815CO2OOH,CCCC(=O)C=CC(OO)C=O,"InChI=1S/C8H12O4/c1-2-3-7(10)4-5-8(6-9)12-11/h4-6,8,11H,2-3H2,1H3",172.1785,6,1,1,1,0
C815CO2OH,CCCC(=O)C=CC(O)C=O,"InChI=1S/C8H12O3/c1-2-3-7(10)4-5-8(11)6-9/h4-6,8,11H,2-3H2,1H3",156.1791,6,1,1,0,0
C8CO2DBAL,CCCC(=O)C=CC(=O)C=O,"InChI=1S/C8H10O3/c1-2-3-7(10)4-5-8(11)6-9/h4-6H,2-3H2,1H3",154.1632,6,1,2,0,0
C8CO3OHO2,CCCC(=O)C(O[O])C(O)C(=O)C=O,"InChI=1S/C8H11O6/c1-2-3-5(10)8(14-13)7(12)6(11)4-9/h4,7-8,12H,2-3H2,1H3",203.1693,7,1,2,1,0
C8CO3OHO,CCCC(=O)C([O])C(O)C(=O)C=O,"InChI=1S/C8H11O5/c1-2-3-5(10)7(12)8(13)6(11)4-9/h4,7-8,13H,2-3H2,1H3",187.1699,7,1,2,0,0
C83COOHOOH,CCCC(=O)C(OO)C(O)C(=O)C=O,"InChI=1S/C8H12O6/c1-2-3-5(10)8(14-13)7(12)6(11)4-9/h4,7-8,12-13H,2-3H2,1H3",204.1773,7,1,2,1,0
NEBZPHO,CCC1=CC2OOC(N(=O)=O)(C2O)C1([O])O,"InChI=1S/C8H10NO7/c1-2-4-3-5-6(10)7(9(13)14,16-15-5)8(4,11)12/h3,5-6,10-11H,2H2,1H3",232.1675,7,0,0,2,0
NEBZPHOOH,CCC1=CC2OOC(N(=O)=O)(C2O)C1(O)OO,"InChI=1S/C8H11NO8/c1-2-4-3-5-6(10)7(9(12)13,17-15-5)8(4,11)16-14/h3,5-6,10-11,14H,2H2,1H3",249.1748,7,0,0,3,0
PBENZO,CCCc1ccccc1[O],"InChI=1S/C9H11O/c1-2-5-8-6-3-4-7-9(8)10/h3-4,6-7H,2,5H2,1H3",135.1830,9,0,0,0,0
PBENZOLO2,CCCC12OOC(C2O)C(O)(O[O])C=C1,"InChI=1S/C9H13O6/c1-2-3-8-4-5-9(11,14-12)7(6(8)10)13-15-8/h4-7,10-11H,2-3H2,1H3",217.1959,8,0,0,3,0
PBENZOLO,CCCC12OOC(C2O)C([O])(O)C=C1,"InChI=1S/C9H13O5/c1-2-3-8-4-5-9(11,12)7(6(8)10)13-14-8/h4-7,10-11H,2-3H2,1H3",201.1965,8,0,0,2,0
PBENZOLOOH,CCCC12OOC(C2O)C(O)(OO)C=C1,"InChI=1S/C9H14O6/c1-2-3-8-4-5-9(11,14-12)7(6(8)10)13-15-8/h4-7,10-12H,2-3H2,1H3",218.2039,8,0,0,3,0
PBENZOLOH,CCCC12OOC(C2O)C(O)(O)C=C1,"InChI=1S/C9H14O5/c1-2-3-8-4-5-9(11,12)7(6(8)10)13-14-8/h4-7,10-12H,2-3H2,1H3",202.2045,8,0,0,2,0
NPBNZOLO2,CCCC12OOC(C2ON(=O)=O)C(O)(O[O])C=C1,"InChI=1S/C9H12NO8/c1-2-3-8-4-5-9(11,17-14)7(16-18-8)6(8)15-10(12)13/h4-7,11H,2-3H2,1H3",262.1935,8,0,0,3,0
NPBNZOLO,CCCC12OOC(C2ON(=O)=O)C(O)([O])C=C1,"InChI=1S/C9H12NO7/c1-2-3-8-4-5-9(11,12)7(16-17-8)6(8)15-10(13)14/h4-7,11H,2-3H2,1H3",246.1941,8,0,0,2,0
